date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,MA5,MA20
2025-09-01,2317,70459817,14078205621,203.0,204.5,197.0,198.5,-5.0,71939,205.0,200.95
2025-09-02,2317,35779045,7156125061,200.0,203.5,198.0,198.5,0.0,34355,202.9,201.65
2025-09-03,2317,34371962,6872038310,198.5,201.0,197.0,200.5,2.0,27080,201.4,202.375
2025-09-04,2317,41864177,8521942683,203.0,205.0,202.0,203.0,2.5,31214,200.8,202.8
2025-09-05,2317,39235404,8029752712,205.5,206.5,203.0,205.0,2.0,28923,201.1,203.325
2025-09-08,2317,45711589,9334946908,206.0,207.5,202.0,203.5,-1.5,50746,202.1,203.6
2025-09-09,2317,64990917,13418391286,204.5,208.0,204.0,207.5,4.0,49854,203.9,204.125
2025-09-10,2317,86104648,18091486378,211.0,211.0,209.0,210.0,2.5,59270,205.8,204.7
2025-09-11,2317,133210297,28371439699,212.0,216.5,209.0,214.5,4.5,110323,208.1,205.45
2025-09-12,2317,74001120,16094789200,217.0,218.5,216.5,217.5,3.0,59880,210.6,205.975
2025-09-15,2317,56651315,12223562936,218.5,218.5,213.0,216.0,-1.5,75033,213.1,206.275
2025-09-16,2317,50810161,10921782120,217.0,217.0,213.5,215.5,-0.5,55352,214.7,206.65
2025-09-17,2317,57358177,12178164074,214.0,214.5,211.0,212.0,-3.5,55556,215.1,207.225
2025-09-18,2317,80554452,17094718551,211.5,216.0,208.0,215.0,3.0,58698,215.2,207.675
2025-09-19,2317,60640765,13043430662,216.5,217.0,214.0,214.0,-1.0,31511,214.5,208.25
2025-09-22,2317,34758075,7497072101,215.5,218.0,214.0,216.0,2.0,26738,214.5,208.675
2025-09-23,2317,106127922,23372213555,218.0,222.0,217.5,221.0,5.0,80860,215.6,209.275
2025-09-24,2317,66406960,14704333060,222.0,223.0,219.0,223.0,2.0,57218,217.8,210.025
2025-09-25,2317,126590277,28960571650,223.0,231.0,222.5,230.0,7.0,104399,220.8,211.225
2025-09-26,2317,122225692,27112438607,230.0,230.5,218.5,219.5,-10.5,135714,221.9,212.025
2025-09-30,2317,92277798,20154961826,224.0,224.0,215.5,216.0,-3.5,76105,221.9,212.9
2025-10-01,2317,58600187,12838949104,219.0,222.0,216.0,219.0,3.0,47081,221.5,213.925
2025-10-02,2317,73884573,16555137360,221.5,226.0,221.0,225.5,6.5,60311,222.0,215.175
2025-10-03,2317,52446781,11878763582,226.0,228.0,224.5,226.5,1.0,39885,221.3,216.35
2025-10-07,2317,66127414,15079906793,230.0,231.5,225.0,228.5,2.0,86692,223.1,217.525
2025-10-08,2317,50104069,11216169955,225.0,225.5,222.0,225.0,-3.5,48832,224.9,218.6
2025-10-09,2317,56700891,12630175220,227.0,227.0,221.0,221.5,-3.5,55320,225.4,219.3
2025-10-13,2317,111260942,23697376844,210.0,216.0,210.0,213.0,-8.5,116570,222.9,219.45
2025-10-14,2317,108702039,22810488993,216.0,217.5,205.0,206.0,-7.0,128309,218.8,219.025
2025-10-15,2317,65964764,13607971885,207.5,208.0,203.0,206.5,0.5,56585,214.4,218.475
